chunk_id,document_id,document_title,filename,source_url,doc_type,topic,chunk_order,chunk_text,page_value
90,13,Перенос второй пересдачи дисциплины и ее повторное изучение — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_repeated_courses_e9699ed4e9.txt,https://www.hse.ru/studyspravka/repeated_courses,web,documents,4,"дит на коммерческое место
Отдельная категория
Один раз за весь период обучения Университете – без изменений
* Исключение: задолженность за невыбор ВКР
Договор по части ОП за счет средств НИУ ВШЭ
** Не заключается при переносе второй пересдачи НЭ по ЦК и НЭ по АЯ
Памятка студентам по первой пересдаче для студентов НИУ ВШЭ Москва
Ниже представлены памятки студентам НИУ ВШЭ Москва, в которых собраны ключевые моменты по переносу третьей сдачи (второй пересдачи) и повторном изучении:
для всех студентов
для студентов отдельной категории
(действует c 01.09.2025)
Порядок расчета стоимости обучения по договорам об образовании за счет средств физического и (или) юридического лица при реализации программ высшего образования в НИУ ВШЭ
Нашли
опечатку
Цифры и факты
Руководство и структура
Устойчивое развитие в НИУ ВШЭ
Преподаватели и сотрудники
Корпуса и общежития
Закупки
Обращения граждан в НИУ ВШЭ
Сведения о доходах, расходах, об имуществе и обязательствах имущественного характера
Лицей
Довузовская подготовка
Олимпиады
Прием в бакалавриат
Вышка+
Прием в магистратуру
Аспирантура
Образовательные партнерства
Научные подразделения
Исследовательские проекты
Мониторинги
Диссертационные",keep
91,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Отсутствие на экзаменах по уважительной причине
Навигация страницы
Какие причины считаются уважительными
Подтверждающие документы и сроки предоставления
Порядок предоставления документов
Часто задаваемые вопросы
Полезные ссылки
Центр сервиса «Студент»
Контроль знаний студентов
Показатель качества учебной деятельности (КУД)
Перенос второй пересдачи и повторное изучение
Академический отпуск
Отчисление
Причины, считающиеся уважительными
Уважительной причиной неявки на экзамен считаются болезнь, подтвержденная медицинской справкой
, а также другие уважительные причины. Чтобы причина была признана уважительной, необходимо
обязательно
верифицировать подтверждающие документы путем подачи заявки через электронный сервис.
К уважительным причинам
относятся обстоятельства, связанные с работой студента (служебные командировки, рабочее время).
* Медицинской справкой признается справка о временной нетрудоспособности студента в определенный период, выданная по утвержденной Минздравом России форме и в установленном порядке.",keep
92,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,2,"ки, рабочее время).
* Медицинской справкой признается справка о временной нетрудоспособности студента в определенный период, выданная по утвержденной Минздравом России форме и в установленном порядке. Университет имеет право проверить подлинность медицинской справки путем направления запроса в медицинскую организацию, выдавшую справку, копию которой предоставил студент. Иностранные студенты могут предоставить помимо указанного документа сведения и документы, выпущенные/выданные иностранными организациями. Документы не на русском языке, выданные иностранными организациями или полученные из иностранных источников, должны иметь нотариально заверенный перевод на русский.
Если вы не можете участвовать в экзамене по состоянию здоровья
1. Если вы не приступали к выполнению задания:
Если вы заболели раньше дня экзамена и не пришли на экзамен, можно не информировать преподавателя.
Если вы пришли на экзамен и плохо себя почувствовали, сообщите об этом преподавателю
до получения задания
В обоих случаях это будет зафиксированы в ведомости как «неявка». Если в течение 5 дней после даты экзамена или после выздоровления, если болезнь длилась дольше, учебный офис не получит уведомление о",keep
93,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,3,"В обоих случаях это будет зафиксированы в ведомости как «неявка». Если в течение 5 дней после даты экзамена или после выздоровления, если болезнь длилась дольше, учебный офис не получит уведомление о предоставлении справки через электронный сервис, пропуск будет зафиксирован как
неявка без уважительной причины
. Если студент был болен дольше срока сессии и уведомит об этом в течение 5 дней после выздоровления,
причина неявки будет изменена на уважительную
2. Если вы отказались продолжать выполнение задания после его получения:
Частично выполненная работа оценивается по установленным критериям.
Если работа не начата, выставляется оценка «0».
Если вы пропустили другой элемент контроля, не являющийся экзаменом, по состоянию здоровья
Отсутствие студента на элементе контроля, не относящемся к категории «экзамен», не анализируется на предмет наличия уважительных причин. При пропуске важных элементов контроля (контрольные работы, доклады, лабораторные работы, коллоквиумы, эссе, рефераты, тесты, которые весят
не менее 30% от итоговой оценки
), можно будет сдать их до начала сессии, даже если студент пропустил данный элемент контроля без уважительной причины. Условия сдачи пропущенных",keep
94,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,4,"ы, тесты, которые весят
не менее 30% от итоговой оценки
), можно будет сдать их до начала сессии, даже если студент пропустил данный элемент контроля без уважительной причины. Условия сдачи пропущенных элементов контроля должны быть определены в
программе учебной дисциплины
Подтвердить отсутствие на экзамене по уважительной причине
студентам НИУ ВШЭ
возможно через
электронный сервис
Центра сервиса «Студент»
не позднее 5 учебных дней
после даты выздоровления (если эта дата в соответствии с медицинской справкой находится за пределами 5 (пяти) учебных дней после даты экзамена) или пропуска
Порядок подачи заявки через электронный сервис
Медицинская справка:
Подается только через
сервис предоставления и верификации медицинских справок
не позднее 5 учебных дней после даты выздоровления, как правило, указанная в документе как
«приступить к занятиям»
Не предоставляется в учебный офис (копия или оригинал документа), и не принимается в случае предоставления после указанной даты.
Другие уважительные причины:
Подтверждаются документально путем подачи заявки через
Центра сервиса «Студент» в течение 5 учебных дней после неявки.
Решение о признании причины уважительной принимается после",keep
95,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,5,"уважительные причины:
Подтверждаются документально путем подачи заявки через
Центра сервиса «Студент» в течение 5 учебных дней после неявки.
Решение о признании причины уважительной принимается после верификации документов.
Полученные заявки обрабатываются сотрудниками Центра сервиса «Студент» и учебных офисов совместно. Заявка от студентов НИУ ВШЭ Москва проходит техническую экспертизу Центром и передается менеджеру образовательной программы для дальнейшей работы по процедуре признания причины неявки уважительной. Верификацию всех справок (запросы в поликлинику) осуществляет Центр централизованно.
Заявки, полученные от студентов кампусов НИУ ВШЭ, передаются для дальнейшего рассмотрения менеджеру образовательной программы.
Обязательна ли печать врача на бумажной справке 095/у?
Да, печать врача на справке по форме 095/у о временной нетрудоспособности студента является обязательным требованием.
Обоснование: справки на бумажном носителе оформляются с проставлением штампа медицинской организации или на бланке медицинской организации (при наличии), подписываются врачом (фельдшером, акушеркой), заверяются личной печатью врача и печатью медицинской организации (при наличии), на которой",keep
96,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,6,"рганизации или на бланке медицинской организации (при наличии), подписываются врачом (фельдшером, акушеркой), заверяются личной печатью врача и печатью медицинской организации (при наличии), на которой идентифицируется полное наименование медицинской организации в соответствии с учредительными документами (П.6 Порядка выдачи медицинскими организациями справок и медицинских заключений, утвержденного приказом Минздрава России от 14.09.2020 № 972н).
Можно ли предоставить больничный лист вместо справки по форме 095/у?
Нет, больничный лист не является документом, подтверждающим отсутствие в учебном заведении по уважительной причине.
Обоснование: листок временной нетрудоспособности (больничный лист) на сегодняшний день оформляется исключительно в электронной форме и направляется работодателю. Уважительность отсутствия студента на занятиях подтверждается медицинской справкой по форме 095/у.
ПОПАТКУС
также допускает представление только медицинской справки. При наличии больничного листа студент может оформить соответствующую справку и представить ее в НИУ ВШЭ.
Можно ли предоставить медицинское заключение вместо справки по форме 095/у для подтверждения отсутствия по уважительной причине",keep
97,14,Отсутствие на экзаменах по уважительной причине — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_medcert_844abbbd1f.txt,https://www.hse.ru/studyspravka/medcert,web,documents,7,"удент может оформить соответствующую справку и представить ее в НИУ ВШЭ.
Можно ли предоставить медицинское заключение вместо справки по форме 095/у для подтверждения отсутствия по уважительной причине если у организации отсутствует лицензия на выдачу справок?
Нет, такое заключение не является документом, подтверждающим уважительную причину отсутствия студента.
Обоснование: организация, которая не имеет лицензию на осуществление медицинской деятельности, не вправе оформлять медицинские заключения и выдавать справки.
Приходят ли в НИУ ВШЭ электронные медицинские документы?
Нет, не приходят. Студенту необходимо выгрузить медицинскую справку из системы ЕМИАС или Госуслуг для подачи заявки через электронный сервис.
Обоснование: НИУ ВШЭ на данный момент не получает электронные документы от медицинских учреждений.
Остались вопросы?
Напишите на почту
studcentre@hse.ru
Приказ Министерства здравоохранения Российской Федерации от 14.09.2020 № 972н ""Об утверждении Порядка выдачи медицинскими организациями справок и медицинских заключений""
Нашли
опечатку
Цифры и факты
Руководство и структура
Устойчивое развитие в НИУ ВШЭ
Преподаватели и сотрудники
Корпуса и общежития
Закупки
Обращения граждан",keep
98,16,Электронный студенческий билет — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_studbilet_ea09d37b1a.txt,https://www.hse.ru/studyspravka/studbilet,web,documents,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Электронный студенческий билет
Цифровой студенческий билет — это электронная версия бумажного документа в приложении «Госуслуги», доступная в виде QR-кода. Он равнозначен бумажному документу и позволяет подтверждать статус студента для скидок или покупки льготных билетов.
Информация актуальна для студентов всех кампусов НИУ ВШЭ
Как найти электронный студбилет
Студенческий билет доступен:
в личном кабинете на Госуслугах
в виде QR-кода в приложении «Госуслуги»
Вы можете подтверждать статус студента онлайн, получать скидки или льготы, но эта функция действует только для определенных мест и учреждений. Уточните заранее там, куда собираетесь, можно ли использовать электронный студенческий билет.
QR-код в приложении
Откройте приложение «Госуслуги» → «Документы» → «Для предъявления» → «Все». Вы увидите все документы, для которых сформирован QR-код, и среди них будет студенческий билет.
Нажмите на карточку документа и QR-код появится на экране.
Студбилет недоступен
Это возможно по нескольким причинам:
при поступлении в НИУ",keep
99,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Особенности учебного процесса в НИУ ВШЭ: Информация для ППС
Справочник преподавателя НИУ ВШЭ
Как устроен учебный год
Особенности организации учебного процесса
Ежегодно в НИУ ВШЭ издаётся приказ, фиксирующий особенности планирования учебного процесса. В текущем учебном году это приказ
Приказ вводит в действие правила, порядки, регламенты и нормативы в соответствии с которыми осуществляется планирование и контроль за учебным процессом.
Приложение 1.
Приложение 2.
Приложение 3.
Приложение 4.
Приложение 5.
Также ежегодно издаётся приказ отражающий особенности планирования и организации непосредственно самих учебных занятий
Приказ на 2025/2026:
Приложение.
Регламент планирования, утверждения и публикации расписания учебных занятий в НИУ ВШЭ на 2025/2026 учебный год
Перечень учебных аудиторий, закрепленных за структурными подразделениями, реализующими ОП ВО, на 2025/2026 уч.г. с правом преимущественного использования
(DOCX, 28 Кб)
Подготовка к новому учебному году
СКАЧАТЬ ПАМЯТКУ
Модули
Учебный год в НИУ ВШЭ поделен на",keep
100,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,2,"подразделениями, реализующими ОП ВО, на 2025/2026 уч.г. с правом преимущественного использования
(DOCX, 28 Кб)
Подготовка к новому учебному году
СКАЧАТЬ ПАМЯТКУ
Модули
Учебный год в НИУ ВШЭ поделен на четыре модуля, в конце каждого – сессия. У некоторых образовательных программ учебный год поделен на два семестра или три модуля (см.подробнее
график учебного процесса
Сессия
По окончании каждого из модулей предусмотрена сессия, во время которой экзамена по вашей дисциплине может и не быть, поскольку преподаватель определяет перечень элементов контроля самостоятельно. Самое главное во время сессии – это рассчитать и выставить оценку по промежуточной аттестации. Даты сессий также утверждены в
графике учебного процесса
Каникулы
В первые дни января сессия не предусмотрена, поскольку в это время у студентов НИУ ВШЭ каникулы.
Каникулы предоставляются три раза в год согласно
графику учебного процесса
Образовательные программы НИУ ВШЭ
Образовательные программы реализуются в НИУ ВШЭ по собственным образовательным стандартам (см. подробнее об
образовательных программах
Оценки
В Вышке принята десятибалльная система оценивания, существуют
таблицы ее соответствия
с пятибалльной шкалой и шкалой",keep
101,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,3,"нным образовательным стандартам (см. подробнее об
образовательных программах
Оценки
В Вышке принята десятибалльная система оценивания, существуют
таблицы ее соответствия
с пятибалльной шкалой и шкалой системы перевода и накопления кредитов (Credit System). При оценивании текущих результатов студентов преподаватель имеет право использовать любую шкалу, но при выставлении оценок в ведомость он должен перевести их в 10‑балльную шкалу:
«Отлично» -
8-10
баллов;
«Хорошо» -
6-7
«Удовлетворительно» -
4-5
«Неудовлетворительно» -
0-3
балла.
Оценки «Отлично», «Хорошо», «Удовлетворительно» считаются положительными оценками.
Оценки «9» и «10» могут использоваться преподавателем в рамках текущего контроля или промежуточной аттестации, если обучающийся выполняет задания повышенной трудности и/или демонстрирует результаты обучения, превосходящие предусмотренные программой учебной дисциплины или программой практики.
Важно:
Порядок и система оценивания, а также другие характеристики дисциплины, обязательно прописываются преподавателем в
Программе учебной дисциплины
(ПУД), составляемой в Конструкторе ПУД, а также озвучиваются студентам на первом занятии по дисциплине.
Неудовлетворительная оценка по",keep
102,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,4,"ельно прописываются преподавателем в
Программе учебной дисциплины
(ПУД), составляемой в Конструкторе ПУД, а также озвучиваются студентам на первом занятии по дисциплине.
Неудовлетворительная оценка по элементу контроля по дисциплине не может быть причиной недопуска студента к следующим элементам контроля (включая экзамены) по этой дисциплине, проводимым до окончания ближайшей сессии, в которую предусмотрена промежуточная аттестация.
Программа учебной дисциплины (ПУД)
Этот документ фактически является договором преподавателя со студентами о том, для чего, чему и как он будет учить их на занятиях. ПУД описывает цели и планируемые результаты, содержание учебного курса (темы, рекомендуемую литературу) и порядок работы со студентами (формы занятий, принципы выставления оценок). Структура программы жестко задана специальным рабочим документом Вышки (
подробнее о ПУД
Рабочая программа курса разрабатывается преподавателем (группой преподавателей), одобряется департаментом, на котором работает преподаватель и утверждается академическим советом образовательной программы, в учебный план которой включена Ваша дисциплина. Дисциплины общего цикла,
майноры
МагоЛего
общеуниверситетские",keep
103,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,5,"ом работает преподаватель и утверждается академическим советом образовательной программы, в учебный план которой включена Ваша дисциплина. Дисциплины общего цикла,
майноры
МагоЛего
общеуниверситетские факультативы
утверждаются на заседании департамента. Если ПУД плохого качества, то ее могут не утвердить. Это означает, что ее нельзя будет использовать. РПУД подлежит актуализации как по инициативе разработчика, так и по инициативе академического руководителя/ совета образовательной программы, в учебный план которой входит учебная дисциплина (в т.ч. по итогам студенческой оценки преподавания).
Преподаватель имеет право регулярно — вне связи с формальными сроками ее утверждения — обновлять программу курса по мере развития предметной области (появления новой литературы, смещения актуальных акцентов и пр.). Актуализация РПУД не требует ее переутверждения до окончания срока действия, если изменения затрагивают до 30% текста.
Если вносимых изменений больше 30 %
(значительно меняются элементы контроля и критерии оценивания дисциплины, или добавляется/исключается значительное количество разделов дисциплины),
тогда РПУД должна быть утверждена, как новая программа.
Все программы дисциплин",keep
104,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,6,"нты контроля и критерии оценивания дисциплины, или добавляется/исключается значительное количество разделов дисциплины),
тогда РПУД должна быть утверждена, как новая программа.
Все программы дисциплин размещаются в открытом доступе на сайте ВШЭ:
Полная и утвержденнаярабочая программа учебной дисциплины должна быть размещена на портале не позднее, чем за 5 дней до начала модуля, в котором она начинается. Для некоторых дисциплин установлены более ранние сроки размещения программ и аннотаций (подробнее об этом см.:
Преподаватель отвечает за наличие и качество программ учебных курсов, размещенных на сайте ВШЭ.
Документы к разделу
Положение о программе учебной дисциплины образовательных программ высшего образования - программ бакалавриата, специалитета, магистратуры НИУ ВШЭ
Межкампусные дисциплины
Дисциплины, доступные для освоения студентам из разных кампусов НИУ ВШЭ (НИУ ВШЭ (г. Москва) и его филиалы) и реализуемые с использованием дистанционных технологий называются
межкампусными
. Межкампусные курсы позволяют студентам из разных городов учиться одновременно у одного или нескольких преподавателей. Количество таких дисциплин достигало - более четверти всех курсов Вышки.
Для",keep
105,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,7,"ыми
. Межкампусные курсы позволяют студентам из разных городов учиться одновременно у одного или нескольких преподавателей. Количество таких дисциплин достигало - более четверти всех курсов Вышки.
Для реализации таких дисциплин используются дистанционные технологии (как синхронные, так и асинхронные).
Синхронный формат
предполагает взаимодействие с преподавателем в режиме реального времени, в то время как
асинхронный формат
подразумевает самостоятельное изучение студентом ранее записанных материалов в удобное для него время.
Элементы контроля
Виды элементов контроля
Элементы контроля могут проводиться с применением дистанционных технологий и прокторинга как во время контактной работы с преподавателем (синхронный элемент контроля), так и во время самостоятельной работы студентов (асинхронный элемент контроля), в том числе и с автоматической оценкой результатов (смешанный элемент контроля). К ним могут относиться домашние задания, контрольные и самостоятельные работы, эссе, лабораторные работы, курсовые, проекты, экзамены и другие формы, которые указываются в программе учебной дисциплины.
Синхронные элементы контроля
, проводимые не в сессию, планируются в соответствии с текущим",keep
106,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,8,"рные работы, курсовые, проекты, экзамены и другие формы, которые указываются в программе учебной дисциплины.
Синхронные элементы контроля
, проводимые не в сессию, планируются в соответствии с текущим расписанием.
Продолжительность
устного Элемента контроля
, проводимого не в период сессии, не может превышать одну пару для каждого студента.
Оценки за Элементы контроля могут иметь разный «вес» внутри промежуточной оценки, но ни одна оценка по элементу контроля не должна весить более 70%.
Особые виды Элементов контроля
Блокирующий Элемент контроля
- при получении неудовлетворительной оценки по блокирующему элементу контроля промежуточная оценка в целом/результат части формулы расчета промежуточной оценки будет равна оценке по блокирующему элементу контроля (до получения студентом положительной оценки по блокирующему элементу контроля).
Элемент контроля имеет вес не менее 30%
- программа дисциплины в обязательном порядке должна предусматривать возможность второй сдачи такого Элемента контроля для студентов, пропустивших его по уважительной причине.
Элемент контроля, который не подлежит пересдаче
- не подлежат пересдаче те элементы контроля, повторить которые невозможно. К таким",keep
107,17,Особенности учебного процесса в НИУ ВШЭ: Информация для ППС — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_pers_a3ce7d9553.txt,https://www.hse.ru/studyspravka/pers,web,documents,9,"та контроля для студентов, пропустивших его по уважительной причине.
Элемент контроля, который не подлежит пересдаче
- не подлежат пересдаче те элементы контроля, повторить которые невозможно. К таким элементам контроля относятся участие в дискуссии на семинаре, решение кейса в определенный момент, посещаемость и прочее.
Экзамены
Экзамен – последний Элемент контроля
по дисциплине, проводимый в период сессии либо в течение 10 дней до сессии. Экзамены в НИУ ВШЭ преимущественно письменные, но на Ваше усмотрение или по инициативе департамента они могут быть устными.
Студенты не должны сдавать более одного экзамена в день, а сам
экзамен не может длиться более 4 академических часов
Дисциплина может не предусматривать экзамен, но рассчитать и выставить оценку по промежуточной аттестации Вы обязаны. Решение о проведении экзамена Вы должны принять до начала чтения курса и зафиксировать его в программе учебной дисциплины.
Если экзамен проводится в
письменной форме
, то
после проверки
работы Вы должны рассчитать
оценку по промежуточной аттестации
. Если экзамен проводится в
устной форме
Вы вправе сообщить оценку после окончания ответа
(если методика оценивания не предусматривает",keep
